Date,Handicap,Series,Race,Div,Boat name,resetTCF,TCFalgo,Scoring,Start,Finish,Elapsed time,ETsecs,RankAppld,TCFapplied,PHRF,IRC
8/11/2014,Championship,Island Bay,r1,1,Wedgetail,0,2,1,1200,141615,2:16:15,8175,3,0.954,0.945,1.209
8/11/2014,Championship,Island Bay,r1,1,Helter Skelter,0,2,1,1200,143807,2:38:07,9487,4,0.836,,
8/11/2014,Championship,Island Bay,r1,1,Blink,0,2,1,1200,142807,2:28:07,8887,5,0.942,0.96,
8/11/2014,Championship,Island Bay,r1,1,Structural Analysis,0,2,1,1200,150212,3:02:12,10932,6,0.78,,
8/11/2014,Championship,Island Bay,r1,1,Badonkadonk,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,1,Magic Trick,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,1,St Laurence,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,2,Airship,0,2,1,1200,144454,2:44:54,9894,1,0.74,,
8/11/2014,Championship,Island Bay,r1,2,Montego Bay III,0,2,1,1200,145537,2:55:37,10537,2,0.718,0.745,
8/11/2014,Championship,Island Bay,r1,2,Testarossa,0,2,1,1200,144142,2:41:42,9702,3,0.78,0.772,
8/11/2014,Championship,Island Bay,r1,2,Incantare,0,2,1,1200,150257,3:02:57,10977,4,0.69,0.725,
8/11/2014,Championship,Island Bay,r1,2,After Midnight,0,2,1,1200,145516,2:55:16,10516,5,0.727,0.725,
8/11/2014,Championship,Island Bay,r1,2,Brix,0,2,1,1200,150700,3:07:00,11220,6,0.694,0.725,
8/11/2014,Championship,Island Bay,r1,2,Floating Free,0,2,1,1200,150320,3:03:20,11000,7,0.714,,
8/11/2014,Championship,Island Bay,r1,2,Eat My Shorts,0,2,1,1200,145502,2:55:02,10502,8,0.748,0.74,
8/11/2014,Championship,Island Bay,r1,2,CU,0,2,1,1200,145320,2:53:20,10400,9,0.777,,
8/11/2014,Championship,Island Bay,r1,2,Gucci,0,2,1,1200,145843,2:58:43,10723,10,0.754,0.745,0.963
8/11/2014,Championship,Island Bay,r1,2,La Quintessence,0,2,1,1200,151130,3:11:30,11490,11,0.707,,
8/11/2014,Championship,Island Bay,r1,2,Prime Mover,0,2,1,1200,145636,2:56:36,10596,12,0.77,0.762,0.964
8/11/2014,Championship,Island Bay,r1,2,Illusions,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,2,Whistler III,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,2,Wiseguy,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,3,Blurred Image,0,2,1,1200,145331,2:53:31,10411,1,0.673,,
8/11/2014,Championship,Island Bay,r1,3,Marangi,0,2,1,1200,152750,3:27:50,12470,2,0.585,,
8/11/2014,Championship,Island Bay,r1,3,Charlie,0,2,1,1200,153726,3:37:26,13046,3,0.581,,
8/11/2014,Championship,Island Bay,r1,3,Titus Canby,0,2,1,1200,150735,3:07:35,11255,4,0.675,0.69,
8/11/2014,Championship,Island Bay,r1,3,Wai Aniwa,0,2,1,1200,150941,3:09:41,11381,5,0.672,0.69,
8/11/2014,Championship,Island Bay,r1,3,Marishka,0,2,1,1200,153444,3:34:44,12884,6,0.604,0.65,
8/11/2014,Championship,Island Bay,r1,3,White Cavalier,0,2,1,1200,155100,3:51:00,13860,7,0.567,0.65,
8/11/2014,Championship,Island Bay,r1,3,Haumuri,0,2,1,1200,152545,3:25:45,12345,8,0.648,0.665,
8/11/2014,Championship,Island Bay,r1,3,Saffron,0,2,1,1200,152406,3:24:06,12246,9,0.685,,
8/11/2014,Championship,Island Bay,r1,3,Maranui,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,3,Port Nic 1,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,3,Port Nic 2,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,3,Revenue Cutter,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,3,Rosschild,0,2,1,1200,,<dnc>,,,,,
8/11/2014,Championship,Island Bay,r1,3,Saucy Sausage,0,2,1,1200,,<dnc>,,,,,
12/11/2014,Fleet,Twilight 1,r2,Combined,Whistler III,0,2,1,1830,192358,0:53:58,3238,1,0.718,0.74,0.95
12/11/2014,Fleet,Twilight 1,r2,Combined,Eat My Shorts,0,2,1,1830,192354,0:53:54,3234,2,0.738,0.74,
12/11/2014,Fleet,Twilight 1,r2,Combined,Gucci,0,2,1,1830,192318,0:53:18,3198,3,0.749,0.745,0.963
12/11/2014,Fleet,Twilight 1,r2,Combined,After Midnight,0,2,1,1830,192609,0:56:09,3369,4,0.721,0.725,
12/11/2014,Fleet,Twilight 1,r2,Combined,CU,0,2,1,1830,192240,0:52:40,3160,5,0.775,0.78,
12/11/2014,Fleet,Twilight 1,r2,Combined,Wiseguy,0,2,1,1830,192956,0:59:56,3596,6,0.694,0.725,
14/11/2014,Rum,Rum,r3,Combined,Haumuri,0,2,1,1830,200608,1:36:08,5768,1,0.65,,
14/11/2014,Rum,Rum,r3,Combined,Montego Bay III,0,2,1,1830,200059,1:30:59,5459,2,0.72,,
14/11/2014,Rum,Rum,r3,Combined,Gucci,0,2,1,1830,200140,1:31:40,5500,3,0.735,,
14/11/2014,Rum,Rum,r3,Combined,Charlie,0,2,1,1830,202726,1:57:26,7046,4,0.592,,
14/11/2014,Rum,Rum,r3,Combined,Illusions,0,2,1,1830,201159,1:41:59,6119,5,0.683,,
14/11/2014,Rum,Rum,r3,Combined,CU,0,2,1,1830,195956,1:29:56,5396,6,0.792,,
14/11/2014,Rum,Rum,r3,Combined,White Cavalier,0,2,1,1830,203304,2:03:04,7384,7,0.581,,
14/11/2014,Rum,Rum,r3,Combined,Rosschild,0,2,1,1830,,<dnf>,,,,,
14/11/2014,Rum,Rum,r3,Combined,Tortimony,0,2,1,1830,,<dnf>,,,,,
14/11/2014,Rum,Rum,r3,Combined,Saffron,0,2,1,1830,,<dns>,,,,,
19/11/2014,Fleet,Twilight 1,r3,Combined,Whistler III,0,2,1,1830,191307,0:43:07,2587,1,0.724,0.74,0.95
19/11/2014,Fleet,Twilight 1,r3,Combined,Eat My Shorts,0,2,1,1830,191327,0:43:27,2607,2,0.739,0.74,
19/11/2014,Fleet,Twilight 1,r3,Combined,After Midnight,0,2,1,1830,191507,0:45:07,2707,3,0.718,0.725,
19/11/2014,Fleet,Twilight 1,r3,Combined,Gucci,0,2,1,1830,191437,0:44:37,2677,4,0.748,0.745,0.963
28/11/2014,Rum,Rum,r4,Combined,Charlie,0,2,1,1830,200504,1:35:04,5704,1,0.592,,
28/11/2014,Rum,Rum,r4,Combined,White Cavalier,0,2,1,1830,200653,1:36:53,5813,2,0.576,,
28/11/2014,Rum,Rum,r4,Combined,Tortimony,0,2,1,1830,200236,1:32:36,5556,3,0.614,,
28/11/2014,Rum,Rum,r4,Combined,Ibis,0,2,1,1830,195849,1:28:49,5329,4,0.68,,
28/11/2014,Rum,Rum,r4,Combined,Illusions,0,2,1,1830,200208,1:32:08,5528,5,0.683,,
28/11/2014,Rum,Rum,r4,Combined,Blink,0,2,1,1830,194611,1:16:11,4571,6,0.95,,
28/11/2014,Rum,Rum,r4,Combined,CU,0,2,1,1830,,<dsq>,,,,,
28/11/2014,Rum,Rum,r4,Combined,Eat My Shorts,0,2,1,1830,,<dsq>,,,,,
29/11/2014,Championship,Christmas,r1,1,Blink,0,2,1,1315,151405,1:59:05,7145,1,0.935,0.96,
29/11/2014,Championship,Christmas,r1,1,Helter Skelter,0,2,1,1315,152942,2:14:42,8082,2,0.832,,
29/11/2014,Championship,Christmas,r1,1,Wedgetail,0,2,1,1315,151406,1:59:06,7146,3,0.953,0.945,1.209
29/11/2014,Championship,Christmas,r1,1,Revs,0,2,1,1315,152238,2:07:38,7658,4,0.903,0.9,
29/11/2014,Championship,Christmas,r1,1,St Laurence,0,2,1,1315,151727,2:02:27,7347,5,1.041,,
29/11/2014,Championship,Christmas,r1,1,The Guarantee,0,2,1,1315,,<dnf>,,,,,
29/11/2014,Championship,Christmas,r1,2,Montego Bay III,0,2,1,1320,153541,2:15:41,8141,1,0.726,0.745,
29/11/2014,Championship,Christmas,r1,2,Gucci,0,2,1,1320,153234,2:12:34,7954,2,0.746,0.745,0.963
29/11/2014,Championship,Christmas,r1,2,Wiseguy,0,2,1,1320,154610,2:26:10,8770,3,0.699,0.725,
29/11/2014,Championship,Christmas,r1,2,After Midnight,0,2,1,1320,154159,2:21:59,8519,4,0.732,0.725,
29/11/2014,Championship,Christmas,r1,2,Eat My Shorts,0,2,1,1320,153859,2:18:59,8339,5,0.748,0.74,
29/11/2014,Championship,Christmas,r1,2,Whistler III,0,2,1,1320,154134,2:21:34,8494,6,0.739,0.74,0.95
29/11/2014,Championship,Christmas,r1,2,Testarossa,0,2,1,1320,153536,2:15:36,8136,7,0.787,0.772,
29/11/2014,Championship,Christmas,r1,2,Prime Mover,0,2,1,1320,154530,2:25:30,8730,8,0.764,0.762,0.964
29/11/2014,Championship,Christmas,r1,2,Airship,0,2,1,1320,155421,2:34:21,9261,9,0.746,0.753,
29/11/2014,Championship,Christmas,r1,3,Marangi,0,2,1,1325,153843,2:13:43,8023,1,0.591,,
29/11/2014,Championship,Christmas,r1,3,Marishka,0,2,1,1325,154003,2:15:03,8103,2,0.601,0.65,
29/11/2014,Championship,Christmas,r1,3,Wai Aniwa,0,2,1,1325,153314,2:08:14,7694,3,0.672,0.69,
29/11/2014,Championship,Christmas,r1,3,Illusions,0,2,1,1325,153555,2:10:55,7855,5,0.676,0.67,
29/11/2014,Championship,Christmas,r1,3,Titus Canby,0,2,1,1325,153538,2:10:38,7838,4,0.677,0.69,
29/11/2014,Championship,Christmas,r1,3,Blurred Image,0,2,1,1325,153601,2:11:01,7861,6,0.679,,
29/11/2014,Championship,Christmas,r1,3,Rosschild,0,2,1,1325,154950,2:24:50,8690,7,0.627,0.68,
5/12/2014,Rum,Rum,r5,Combined,Whistler III,0,2,1,1830,191429,0:44:29,2669,1,0.74,,
5/12/2014,Rum,Rum,r5,Combined,Charlie,0,2,1,1830,193438,1:04:38,3878,2,0.593,,
5/12/2014,Rum,Rum,r5,Combined,Rosschild,0,2,1,1830,193134,1:01:34,3694,3,0.644,,
5/12/2014,Rum,Rum,r5,Combined,CU,0,2,1,1830,192042,0:50:42,3042,4,0.787,,
5/12/2014,Rum,Rum,r5,Combined,Eat My Shorts,0,2,1,1830,193056,1:00:56,3656,6,0.745,,
5/12/2014,Rum,Rum,r5,Combined,Tortimony,0,2,1,1830,194150,1:11:50,4310,5,0.613,,
5/12/2014,Rum,Rum,r5,Combined,Galatea,0,2,1,1830,,<no entry>,,,,,
6/12/2014,Championship,Christmas,r2,1,Wedgetail,0,2,1,1320,135452,0:34:52,2092,1,0.951,0.945,1.209
6/12/2014,Championship,Christmas,r2,1,Revs,0,2,1,1320,135835,0:38:35,2315,3,0.899,0.9,
6/12/2014,Championship,Christmas,r2,1,St Laurence,0,2,1,1320,135311,0:33:11,1991,2,1.03,,
6/12/2014,Championship,Christmas,r2,1,The Guarantee,0,2,1,1320,140236,0:42:36,2556,5,0.834,0.84,
6/12/2014,Championship,Christmas,r2,1,Blink,0,2,1,1320,135747,0:37:47,2267,4,0.94,0.96,
6/12/2014,Championship,Christmas,r2,1,Helter Skelter,0,2,1,1320,140850,0:48:50,2930,6,0.835,,
6/12/2014,Championship,Christmas,r2,1,Drinks Trolley,0,2,1,1320,,<no entry>,,,,,
6/12/2014,Championship,Christmas,r2,2,Montego Bay III,0,2,1,1325,134700,0:22:00,1320,1,0.733,0.745,
6/12/2014,Championship,Christmas,r2,2,Whistler III,0,2,1,1325,134816,0:23:16,1396,3,0.738,0.74,0.95
6/12/2014,Championship,Christmas,r2,2,Gucci,0,2,1,1325,134735,0:22:35,1355,2,0.752,0.745,0.963
6/12/2014,Championship,Christmas,r2,2,Airship,0,2,1,1325,134842,0:23:42,1422,4,0.74,0.753,
6/12/2014,Championship,Christmas,r2,2,Testarossa,0,2,1,1325,134800,0:23:00,1380,5,0.781,0.772,
6/12/2014,Championship,Christmas,r2,2,After Midnight,0,2,1,1325,135007,0:25:07,1507,7,0.734,0.725,
6/12/2014,Championship,Christmas,r2,2,Eat My Shorts,0,2,1,1325,134936,0:24:36,1476,6,0.748,0.74,
6/12/2014,Championship,Christmas,r2,2,Wiseguy,0,2,1,1325,135142,0:26:42,1602,9,0.703,0.725,
6/12/2014,Championship,Christmas,r2,2,Prime Mover,0,2,1,1325,134935,0:24:35,1475,8,0.756,0.762,0.964
6/12/2014,Championship,Christmas,r2,2,Incantare,0,2,1,1325,135236,0:27:36,1656,10,0.697,0.725,
6/12/2014,Championship,Christmas,r2,2,CU,0,2,1,1325,135227,0:27:27,1647,11,0.768,0.78,
6/12/2014,Championship,Christmas,r2,3,Marangi,0,2,1,1330,152759,1:57:59,7079,1,0.598,,
6/12/2014,Championship,Christmas,r2,3,Blurred Image,0,2,1,1330,152915,1:59:15,7155,3,0.678,,
6/12/2014,Championship,Christmas,r2,3,Marishka,0,2,1,1330,154304,2:13:04,7984,2,0.607,0.65,
6/12/2014,Championship,Christmas,r2,3,Titus Canby,0,2,1,1330,153055,2:00:55,7255,4,0.677,0.69,
6/12/2014,Championship,Christmas,r2,3,Illusions,0,2,1,1330,153221,2:02:21,7341,5,0.677,0.67,
6/12/2014,Championship,Christmas,r2,3,Rosschild,0,2,1,1330,155030,2:20:30,8430,6,0.621,0.68,
6/12/2014,Championship,Christmas,r2,3,White Cavalier,0,2,1,1330,161128,2:41:28,9688,7,0.563,0.65,
6/12/2014,Championship,Christmas,r3,1,St Laurence,0,2,1,1420,152200,1:02:00,3720,1,1.032,,
6/12/2014,Championship,Christmas,r3,1,Blink,0,2,1,1420,152850,1:08:50,4130,2,0.934,0.96,
6/12/2014,Championship,Christmas,r3,1,Wedgetail,0,2,1,1420,152815,1:08:15,4095,3,0.958,0.945,1.209
6/12/2014,Championship,Christmas,r3,1,The Guarantee,0,2,1,1420,154143,1:21:43,4903,4,0.829,0.84,
6/12/2014,Championship,Christmas,r3,1,Revs,0,2,1,1420,153524,1:15:24,4524,5,0.9,0.9,
6/12/2014,Championship,Christmas,r3,1,Helter Skelter,0,2,1,1420,,<dns>,,,,,
6/12/2014,Championship,Christmas,r3,1,Drinks Trolley,0,2,1,1420,,<no entry>,,,,,
6/12/2014,Championship,Christmas,r3,2,Airship,0,2,1,1425,155427,1:29:27,5367,1,0.747,0.753,
6/12/2014,Championship,Christmas,r3,2,Gucci,0,2,1,1425,155444,1:29:44,5384,2,0.759,0.745,0.963
6/12/2014,Championship,Christmas,r3,2,Montego Bay III,0,2,1,1425,155822,1:33:22,5602,3,0.742,0.745,
6/12/2014,Championship,Christmas,r3,2,Testarossa,0,2,1,1425,155420,1:29:20,5360,4,0.786,0.772,
6/12/2014,Championship,Christmas,r3,2,Whistler III,0,2,1,1425,155956,1:34:56,5696,5,0.744,0.74,0.95
6/12/2014,Championship,Christmas,r3,2,Eat My Shorts,0,2,1,1425,160007,1:35:07,5707,7,0.748,0.74,
6/12/2014,Championship,Christmas,r3,2,Prime Mover,0,2,1,1425,160020,1:35:20,5720,9,0.751,0.762,0.964
6/12/2014,Championship,Christmas,r3,2,After Midnight,0,2,1,1425,160312,1:38:12,5892,10,0.736,0.725,
6/12/2014,Championship,Christmas,r3,2,Incantare,0,2,1,1425,160716,1:42:16,6136,6,0.692,0.725,
6/12/2014,Championship,Christmas,r3,2,Wiseguy,0,2,1,1425,160645,1:41:45,6105,8,0.7,0.725,
6/12/2014,Championship,Christmas,r3,2,CU,0,2,1,1425,160553,1:40:53,6053,11,0.758,0.78,
12/12/2014,Rum,Rum,r6,Combined,White Cavalier,0,2,1,1830,,1:28:20,5300,1,0.579,,
12/12/2014,Rum,Rum,r6,Combined,Ibis,0,2,1,1830,,1:24:50,5090,2,0.674,,
12/12/2014,Rum,Rum,r6,Combined,Eat My Shorts,0,2,1,1830,,1:18:50,4730,3,0.739,,
12/12/2014,Rum,Rum,r6,Combined,Charlie,0,2,1,1830,,1:42:55,6175,4,0.599,,
12/12/2014,Rum,Rum,r6,Combined,Tortimony,0,2,1,1830,,1:48:04,6484,5,0.607,,
12/12/2014,Rum,Rum,r6,Combined,Nedax Racing,0,2,1,1830,,<no entry>,,,,,
12/12/2014,Rum,Rum,r6,Combined,Drinks Trolley,0,2,1,1830,,<no entry>,,,,,
12/12/2014,Rum,Rum,r6,Combined,Galatea,0,2,1,1830,,<no entry>,,,,,
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,Montego Bay III,0,2,1,930,140455,4:34:55,16495,1,0.704,0.758,
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,Excel,0,2,1,930,142525,4:55:25,17725,2,0.711,,
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,Prime Mover,0,2,1,930,142037,4:50:37,17437,3,0.736,0.765,0.964
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,Gucci,0,2,1,930,141513,4:45:13,17113,4,0.741,0.755,0.963
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,Flying Fox,0,2,1,930,141000,4:40:00,16800,5,0.771,,
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,Young Nicholson,0,2,1,930,140700,4:37:00,16620,6,0.813,,
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,The Guarantee,0,2,1,930,134508,4:15:08,15308,7,0.842,0.84,
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,Crusader,0,2,1,930,130440,3:34:40,12880,8,0.975,1.045,
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,Wedgetail,0,2,1,930,132500,3:55:00,14100,9,0.957,0.96,1.209
13/12/2014,Fleet,Cook Strait,Cook Strait,Combined,Blink,1,2,1,930,130809,3:38:09,13089,10,0.98,1,
16/01/2015,Rum,Rum,r7,Combined,Tortimony,0,2,1,1830,194509,1:15:09,4509,2,0.6,,
16/01/2015,Rum,Rum,r7,Combined,Charlie,0,2,1,1830,194027,1:10:27,4227,1,0.593,,
16/01/2015,Rum,Rum,r7,Combined,Port Nic 1,0,2,1,1830,194338,1:13:38,4418,4,0.68,,
16/01/2015,Rum,Rum,r7,Combined,Tarun,0,2,1,1830,194819,1:18:19,4699,3,0.58,,
17/01/2015,Fleet,At Home,r2,Combined,Wiseguy,0,2,1,1315,144215,1:27:15,5235,1,0.688,0.725,
17/01/2015,Fleet,At Home,r2,Combined,Illusions,0,2,1,1315,144813,1:33:13,5593,2,0.659,0.67,
17/01/2015,Fleet,At Home,r2,Combined,After Midnight,0,2,1,1315,144603,1:31:03,5463,3,0.716,0.725,
17/01/2015,Fleet,At Home,r2,Combined,CU,0,2,1,1315,145119,1:36:19,5779,4,0.768,0.78,
23/01/2015,Rum,Rum,r8,Combined,Tortimony,0,2,1,1830,192008,0:50:08,3008,1,0.6,,
23/01/2015,Rum,Rum,r8,Combined,Illusions,0,2,1,1830,191439,0:44:39,2679,2,0.677,,
23/01/2015,Rum,Rum,r8,Combined,Eat My Shorts,0,2,1,1830,191350,0:43:50,2630,3,0.739,,
23/01/2015,Rum,Rum,r8,Combined,CU,0,2,1,1830,191207,0:42:07,2527,4,0.786,,
23/01/2015,Rum,Rum,r8,Combined,Montego Bay III,0,2,1,1830,191605,0:46:05,2765,5,0.726,,
23/01/2015,Rum,Rum,r8,Combined,Blink,0,2,1,1830,190924,0:39:24,2364,6,0.943,,
23/01/2015,Rum,Rum,r8,Combined,Agilita,0,2,1,1830,,<no entry>,,,,,
23/01/2015,Rum,Rum,r8,Combined,Ibis,0,2,1,1830,,<ocs>,,,,,
24/01/2015,Two-handed,Two-handed,r2,Combined,Blink,0,2,1,1000,112645,1:26:45,5205,3,0.973,1.01,
24/01/2015,Two-handed,Two-handed,r2,Combined,After Midnight,0,2,1,1000,114358,1:43:58,6238,1,0.719,0.715,
24/01/2015,Two-handed,Two-handed,r2,Combined,Titus Canby,0,2,1,1000,115552,1:55:52,6952,2,0.684,0.69,
24/01/2015,Two-handed,Two-handed,r2,Combined,White Cavalier,0,2,1,1000,123032,2:30:32,9032,4,0.584,0.65,
24/01/2015,Fleet,Crew's race,r1,Combined,Wedgetail,0,2,1,1315,145427,1:39:27,5967,1,0.948,0.945,1.209
24/01/2015,Fleet,Crew's race,r1,Combined,Prime Mover,0,2,1,1315,152548,2:10:48,7848,2,0.735,0.762,0.964
24/01/2015,Fleet,Crew's race,r1,Combined,The Guarantee,0,2,1,1315,151055,1:55:55,6955,3,0.839,0.84,
24/01/2015,Fleet,Crew's race,r1,Combined,St Laurence,0,2,1,1315,144939,1:34:39,5679,4,1.028,,
24/01/2015,Fleet,Crew's race,r1,Combined,Magic Trick,0,2,1,1315,150534,1:50:34,6634,5,0.881,0.875,
24/01/2015,Fleet,Crew's race,r1,Combined,Incantare,0,2,1,1315,153728,2:22:28,8548,6,0.703,0.725,
24/01/2015,Fleet,Crew's race,r1,Combined,Blurred Image,0,2,1,1315,153908,2:24:08,8648,7,0.696,,
24/01/2015,Fleet,Crew's race,r1,Combined,Whistler III,0,2,1,1315,153237,2:17:37,8257,8,0.731,0.74,0.95
24/01/2015,Fleet,Crew's race,r1,Combined,After Midnight,0,2,1,1315,153849,2:23:49,8629,9,0.709,0.725,
24/01/2015,Fleet,Crew's race,r1,Combined,Titus Canby,0,2,1,1315,154449,2:29:49,8989,10,0.683,0.69,
24/01/2015,Fleet,Crew's race,r1,Combined,Illusions,0,2,1,1315,155022,2:35:22,9322,11,0.659,0.675,0.918
24/01/2015,Fleet,Crew's race,r1,Combined,Revs,0,2,1,1315,151021,1:55:21,6921,12,0.898,0.9,
24/01/2015,Fleet,Crew's race,r1,Combined,Drinks Trolley,0,2,1,1315,152343,2:08:43,7723,13,0.831,0.84,
24/01/2015,Fleet,Crew's race,r1,Combined,White Cavalier,0,2,1,1315,163206,3:17:06,11826,14,0.559,0.65,
30/01/2015,Rum,Rum,r9,Combined,Wiseguy,0,2,1,1830,192226,0:52:26,3146,2,0.697,,
30/01/2015,Rum,Rum,r9,Combined,Eat My Shorts,0,2,1,1830,192300,0:53:00,3180,6,0.739,,
30/01/2015,Rum,Rum,r9,Combined,Illusions,0,2,1,1830,192651,0:56:51,3411,5,0.682,,
30/01/2015,Rum,Rum,r9,Combined,Port Nic 1,0,2,1,1830,192752,0:57:52,3472,7,0.68,,
30/01/2015,Rum,Rum,r9,Combined,Ibis,0,2,1,1830,192834,0:58:34,3514,8,0.677,,
30/01/2015,Rum,Rum,r9,Combined,Tortimony,0,2,1,1830,192926,0:59:26,3566,1,0.598,,
30/01/2015,Rum,Rum,r9,Combined,White Cavalier,0,2,1,1830,193327,1:03:27,3807,4,0.584,,
